pmcid,first_author,title,source,year,abstract,section_choices,question,answer
10137341,Lim VW,Budget Impact Analysis of Adopting a One-Step Nucleic Acid Amplification Testing (NAAT) Alone Diagnostic Pathway for Clostridioides difficile in Japan Compared to a Two-Step Algorithm with Glutamate Dehydrogenase/Toxin Followed by NAAT,Diagnostics (Basel),2023.0,"- Clostridioides difficile infection (CDI) is a major healthcare-associated infection that leads to a significant health economic burden in Japan. Using a decision tree model, we evaluated the budget impact of adopting a one-step nucleic acid amplification test (NAAT) alone pathway compared to a two-step diagnostic algorithm with glutamate dehydrogenase (GDH) and toxin antigen, followed by NAAT. The analysis was conducted from the government payer's perspective for 100,000 symptomatic, hospitalized adults requiring a CDI diagnostic test. One-way sensitivity analysis was conducted for all data inputs. The NAAT alone strategy costed JPY 225,886,360 (USD 2,424,714) more, but was more effective, resulting in 1749 more patients accurately diagnosed and 91 fewer deaths compared to the two-step algorithm. Additionally, the NAAT alone pathway costed JPY 26,146 (USD 281) less per true positive CDI diagnosed. The total budget impact, and cost per CDI diagnosed was most sensitive to GDH sensitivity in one-way sensitivity analysis, where a lower GDH sensitivity resulted in greater cost savings with the NAAT alone pathway. Findings from this budget impact analysis can guide the adoption of a NAAT alone pathway for CDI diagnosis in Japan.",2.3. Economic Data Inputs; Institutional Review Board Statement; Author Contributions; 3. Results; Informed Consent Statement,"Which section does this sentence belong to: ""Not applicable.""",Informed Consent Statement
10137341,Lim VW,Budget Impact Analysis of Adopting a One-Step Nucleic Acid Amplification Testing (NAAT) Alone Diagnostic Pathway for Clostridioides difficile in Japan Compared to a Two-Step Algorithm with Glutamate Dehydrogenase/Toxin Followed by NAAT,Diagnostics (Basel),2023.0,"- Clostridioides difficile infection (CDI) is a major healthcare-associated infection that leads to a significant health economic burden in Japan. Using a decision tree model, we evaluated the budget impact of adopting a one-step nucleic acid amplification test (NAAT) alone pathway compared to a two-step diagnostic algorithm with glutamate dehydrogenase (GDH) and toxin antigen, followed by NAAT. The analysis was conducted from the government payer's perspective for 100,000 symptomatic, hospitalized adults requiring a CDI diagnostic test. One-way sensitivity analysis was conducted for all data inputs. The NAAT alone strategy costed JPY 225,886,360 (USD 2,424,714) more, but was more effective, resulting in 1749 more patients accurately diagnosed and 91 fewer deaths compared to the two-step algorithm. Additionally, the NAAT alone pathway costed JPY 26,146 (USD 281) less per true positive CDI diagnosed. The total budget impact, and cost per CDI diagnosed was most sensitive to GDH sensitivity in one-way sensitivity analysis, where a lower GDH sensitivity resulted in greater cost savings with the NAAT alone pathway. Findings from this budget impact analysis can guide the adoption of a NAAT alone pathway for CDI diagnosis in Japan.",2. Materials and Methods; 3.2. Sensitivity Analyses; 3. Results; 2.2. Clinical and Diagnostic Data Inputs; 1. Introduction,"Which section does this sentence belong to: ""The clinical and diagnostic parameters are summarized in""",2.2. Clinical and Diagnostic Data Inputs
10137341,Lim VW,Budget Impact Analysis of Adopting a One-Step Nucleic Acid Amplification Testing (NAAT) Alone Diagnostic Pathway for Clostridioides difficile in Japan Compared to a Two-Step Algorithm with Glutamate Dehydrogenase/Toxin Followed by NAAT,Diagnostics (Basel),2023.0,"- Clostridioides difficile infection (CDI) is a major healthcare-associated infection that leads to a significant health economic burden in Japan. Using a decision tree model, we evaluated the budget impact of adopting a one-step nucleic acid amplification test (NAAT) alone pathway compared to a two-step diagnostic algorithm with glutamate dehydrogenase (GDH) and toxin antigen, followed by NAAT. The analysis was conducted from the government payer's perspective for 100,000 symptomatic, hospitalized adults requiring a CDI diagnostic test. One-way sensitivity analysis was conducted for all data inputs. The NAAT alone strategy costed JPY 225,886,360 (USD 2,424,714) more, but was more effective, resulting in 1749 more patients accurately diagnosed and 91 fewer deaths compared to the two-step algorithm. Additionally, the NAAT alone pathway costed JPY 26,146 (USD 281) less per true positive CDI diagnosed. The total budget impact, and cost per CDI diagnosed was most sensitive to GDH sensitivity in one-way sensitivity analysis, where a lower GDH sensitivity resulted in greater cost savings with the NAAT alone pathway. Findings from this budget impact analysis can guide the adoption of a NAAT alone pathway for CDI diagnosis in Japan.",Informed Consent Statement; 3.1. Base Case Analysis; Institutional Review Board Statement; Supplementary Materials; 3.2. Sensitivity Analyses,"Which section does this sentence belong to: ""The following supporting information can be downloaded at:""",Supplementary Materials
10137341,Lim VW,Budget Impact Analysis of Adopting a One-Step Nucleic Acid Amplification Testing (NAAT) Alone Diagnostic Pathway for Clostridioides difficile in Japan Compared to a Two-Step Algorithm with Glutamate Dehydrogenase/Toxin Followed by NAAT,Diagnostics (Basel),2023.0,"- Clostridioides difficile infection (CDI) is a major healthcare-associated infection that leads to a significant health economic burden in Japan. Using a decision tree model, we evaluated the budget impact of adopting a one-step nucleic acid amplification test (NAAT) alone pathway compared to a two-step diagnostic algorithm with glutamate dehydrogenase (GDH) and toxin antigen, followed by NAAT. The analysis was conducted from the government payer's perspective for 100,000 symptomatic, hospitalized adults requiring a CDI diagnostic test. One-way sensitivity analysis was conducted for all data inputs. The NAAT alone strategy costed JPY 225,886,360 (USD 2,424,714) more, but was more effective, resulting in 1749 more patients accurately diagnosed and 91 fewer deaths compared to the two-step algorithm. Additionally, the NAAT alone pathway costed JPY 26,146 (USD 281) less per true positive CDI diagnosed. The total budget impact, and cost per CDI diagnosed was most sensitive to GDH sensitivity in one-way sensitivity analysis, where a lower GDH sensitivity resulted in greater cost savings with the NAAT alone pathway. Findings from this budget impact analysis can guide the adoption of a NAAT alone pathway for CDI diagnosis in Japan.",2.1. Model Overview; Institutional Review Board Statement; 3. Results; References; Informed Consent Statement,"Which section does this sentence belong to: ""Calculated economic parameters of the budget impact analysis.""",References
10137341,Lim VW,Budget Impact Analysis of Adopting a One-Step Nucleic Acid Amplification Testing (NAAT) Alone Diagnostic Pathway for Clostridioides difficile in Japan Compared to a Two-Step Algorithm with Glutamate Dehydrogenase/Toxin Followed by NAAT,Diagnostics (Basel),2023.0,"- Clostridioides difficile infection (CDI) is a major healthcare-associated infection that leads to a significant health economic burden in Japan. Using a decision tree model, we evaluated the budget impact of adopting a one-step nucleic acid amplification test (NAAT) alone pathway compared to a two-step diagnostic algorithm with glutamate dehydrogenase (GDH) and toxin antigen, followed by NAAT. The analysis was conducted from the government payer's perspective for 100,000 symptomatic, hospitalized adults requiring a CDI diagnostic test. One-way sensitivity analysis was conducted for all data inputs. The NAAT alone strategy costed JPY 225,886,360 (USD 2,424,714) more, but was more effective, resulting in 1749 more patients accurately diagnosed and 91 fewer deaths compared to the two-step algorithm. Additionally, the NAAT alone pathway costed JPY 26,146 (USD 281) less per true positive CDI diagnosed. The total budget impact, and cost per CDI diagnosed was most sensitive to GDH sensitivity in one-way sensitivity analysis, where a lower GDH sensitivity resulted in greater cost savings with the NAAT alone pathway. Findings from this budget impact analysis can guide the adoption of a NAAT alone pathway for CDI diagnosis in Japan.",Institutional Review Board Statement; 2.1. Model Overview; 3.1. Base Case Analysis; 2.3. Economic Data Inputs; Author Contributions,"Which section does this sentence belong to: ""For 100,000 hospitalized adult patients with symptoms suspected with CDI, the NAAT alone pathway costed an additional JPY 225,886,360 (USD 2,424,714) compared to a two-step algorithm with GDH/toxin followed by NAAT. However, the NAAT alone pathway resulted in 1749 more patients accurately diagnosed with CDI and 91 fewer deaths. The cost per CDI diagnosed was JPY 26,146 (USD 281) less for the NAAT alone pathway compared to the two-step algorithm (""",3.1. Base Case Analysis
10137341,Lim VW,Budget Impact Analysis of Adopting a One-Step Nucleic Acid Amplification Testing (NAAT) Alone Diagnostic Pathway for Clostridioides difficile in Japan Compared to a Two-Step Algorithm with Glutamate Dehydrogenase/Toxin Followed by NAAT,Diagnostics (Basel),2023.0,"- Clostridioides difficile infection (CDI) is a major healthcare-associated infection that leads to a significant health economic burden in Japan. Using a decision tree model, we evaluated the budget impact of adopting a one-step nucleic acid amplification test (NAAT) alone pathway compared to a two-step diagnostic algorithm with glutamate dehydrogenase (GDH) and toxin antigen, followed by NAAT. The analysis was conducted from the government payer's perspective for 100,000 symptomatic, hospitalized adults requiring a CDI diagnostic test. One-way sensitivity analysis was conducted for all data inputs. The NAAT alone strategy costed JPY 225,886,360 (USD 2,424,714) more, but was more effective, resulting in 1749 more patients accurately diagnosed and 91 fewer deaths compared to the two-step algorithm. Additionally, the NAAT alone pathway costed JPY 26,146 (USD 281) less per true positive CDI diagnosed. The total budget impact, and cost per CDI diagnosed was most sensitive to GDH sensitivity in one-way sensitivity analysis, where a lower GDH sensitivity resulted in greater cost savings with the NAAT alone pathway. Findings from this budget impact analysis can guide the adoption of a NAAT alone pathway for CDI diagnosis in Japan.",5. Conclusions; Institutional Review Board Statement; 4. Discussion; 2.1. Model Overview; 3. Results,"Which section does this sentence belong to: ""In Japan, a significant burden of CDI exists. Timely and accurate diagnosis of CDI is key to reduce CDI-related morbidity and mortality. This study suggests that a one-step NAAT alone diagnosis pathway can result in a more accurate CDI diagnosis, lower CDI-related deaths, and lower cost per CDI diagnosed, despite having a higher cost compared to a two-step diagnosis algorithm with GDH/toxin followed by NAAT. These results are robust based on extensive sensitivity analysis. Threshold analysis showed that the NAAT alone pathway resulted in cost savings per true positive CDI diagnosed when GDH sensitivity was below 96.0%. Findings from our budget impact analysis can guide the adoption of a NAAT alone pathway for CDI diagnosis in Japan.""",5. Conclusions
10137341,Lim VW,Budget Impact Analysis of Adopting a One-Step Nucleic Acid Amplification Testing (NAAT) Alone Diagnostic Pathway for Clostridioides difficile in Japan Compared to a Two-Step Algorithm with Glutamate Dehydrogenase/Toxin Followed by NAAT,Diagnostics (Basel),2023.0,"- Clostridioides difficile infection (CDI) is a major healthcare-associated infection that leads to a significant health economic burden in Japan. Using a decision tree model, we evaluated the budget impact of adopting a one-step nucleic acid amplification test (NAAT) alone pathway compared to a two-step diagnostic algorithm with glutamate dehydrogenase (GDH) and toxin antigen, followed by NAAT. The analysis was conducted from the government payer's perspective for 100,000 symptomatic, hospitalized adults requiring a CDI diagnostic test. One-way sensitivity analysis was conducted for all data inputs. The NAAT alone strategy costed JPY 225,886,360 (USD 2,424,714) more, but was more effective, resulting in 1749 more patients accurately diagnosed and 91 fewer deaths compared to the two-step algorithm. Additionally, the NAAT alone pathway costed JPY 26,146 (USD 281) less per true positive CDI diagnosed. The total budget impact, and cost per CDI diagnosed was most sensitive to GDH sensitivity in one-way sensitivity analysis, where a lower GDH sensitivity resulted in greater cost savings with the NAAT alone pathway. Findings from this budget impact analysis can guide the adoption of a NAAT alone pathway for CDI diagnosis in Japan.",2.3. Economic Data Inputs; Data Availability Statement; 2.1. Model Overview; 4. Discussion; 2. Materials and Methods,"Which section does this sentence belong to: ""We simulated a total of 100,000 symptomatic, hospitalized adult patients suspected with CDI requiring a CDI diagnostic test. Based on Japanese clinical practice, we modeled that patients with at least three diarrheal bowel movements (Bristol stool grade ≥5) in the preceding 24 h would be tested and treated [""",2.1. Model Overview
10137341,Lim VW,Budget Impact Analysis of Adopting a One-Step Nucleic Acid Amplification Testing (NAAT) Alone Diagnostic Pathway for Clostridioides difficile in Japan Compared to a Two-Step Algorithm with Glutamate Dehydrogenase/Toxin Followed by NAAT,Diagnostics (Basel),2023.0,"- Clostridioides difficile infection (CDI) is a major healthcare-associated infection that leads to a significant health economic burden in Japan. Using a decision tree model, we evaluated the budget impact of adopting a one-step nucleic acid amplification test (NAAT) alone pathway compared to a two-step diagnostic algorithm with glutamate dehydrogenase (GDH) and toxin antigen, followed by NAAT. The analysis was conducted from the government payer's perspective for 100,000 symptomatic, hospitalized adults requiring a CDI diagnostic test. One-way sensitivity analysis was conducted for all data inputs. The NAAT alone strategy costed JPY 225,886,360 (USD 2,424,714) more, but was more effective, resulting in 1749 more patients accurately diagnosed and 91 fewer deaths compared to the two-step algorithm. Additionally, the NAAT alone pathway costed JPY 26,146 (USD 281) less per true positive CDI diagnosed. The total budget impact, and cost per CDI diagnosed was most sensitive to GDH sensitivity in one-way sensitivity analysis, where a lower GDH sensitivity resulted in greater cost savings with the NAAT alone pathway. Findings from this budget impact analysis can guide the adoption of a NAAT alone pathway for CDI diagnosis in Japan.",Conflicts of Interest; 4. Discussion; 2. Materials and Methods; References; 3.2. Sensitivity Analyses,"Which section does this sentence belong to: ""One-way sensitivity analysis for difference in cost per CDI diagnosed in the NAAT alone pathway compared to the two-step algorithm in (""",References
10137341,Lim VW,Budget Impact Analysis of Adopting a One-Step Nucleic Acid Amplification Testing (NAAT) Alone Diagnostic Pathway for Clostridioides difficile in Japan Compared to a Two-Step Algorithm with Glutamate Dehydrogenase/Toxin Followed by NAAT,Diagnostics (Basel),2023.0,"- Clostridioides difficile infection (CDI) is a major healthcare-associated infection that leads to a significant health economic burden in Japan. Using a decision tree model, we evaluated the budget impact of adopting a one-step nucleic acid amplification test (NAAT) alone pathway compared to a two-step diagnostic algorithm with glutamate dehydrogenase (GDH) and toxin antigen, followed by NAAT. The analysis was conducted from the government payer's perspective for 100,000 symptomatic, hospitalized adults requiring a CDI diagnostic test. One-way sensitivity analysis was conducted for all data inputs. The NAAT alone strategy costed JPY 225,886,360 (USD 2,424,714) more, but was more effective, resulting in 1749 more patients accurately diagnosed and 91 fewer deaths compared to the two-step algorithm. Additionally, the NAAT alone pathway costed JPY 26,146 (USD 281) less per true positive CDI diagnosed. The total budget impact, and cost per CDI diagnosed was most sensitive to GDH sensitivity in one-way sensitivity analysis, where a lower GDH sensitivity resulted in greater cost savings with the NAAT alone pathway. Findings from this budget impact analysis can guide the adoption of a NAAT alone pathway for CDI diagnosis in Japan.",Institutional Review Board Statement; 2. Materials and Methods; Conflicts of Interest; 1. Introduction; 3. Results,"Which section does this sentence belong to: ""A missed CDI diagnosis can have a significant economic impact compared to those who were accurately diagnosed with the initial test. In a study conducted in United States, patients with a missed CDI diagnosis had an additional 7 days of hospital stay on average, depending on the repeat testing frequency in the hospital [""",1. Introduction
10137341,Lim VW,Budget Impact Analysis of Adopting a One-Step Nucleic Acid Amplification Testing (NAAT) Alone Diagnostic Pathway for Clostridioides difficile in Japan Compared to a Two-Step Algorithm with Glutamate Dehydrogenase/Toxin Followed by NAAT,Diagnostics (Basel),2023.0,"- Clostridioides difficile infection (CDI) is a major healthcare-associated infection that leads to a significant health economic burden in Japan. Using a decision tree model, we evaluated the budget impact of adopting a one-step nucleic acid amplification test (NAAT) alone pathway compared to a two-step diagnostic algorithm with glutamate dehydrogenase (GDH) and toxin antigen, followed by NAAT. The analysis was conducted from the government payer's perspective for 100,000 symptomatic, hospitalized adults requiring a CDI diagnostic test. One-way sensitivity analysis was conducted for all data inputs. The NAAT alone strategy costed JPY 225,886,360 (USD 2,424,714) more, but was more effective, resulting in 1749 more patients accurately diagnosed and 91 fewer deaths compared to the two-step algorithm. Additionally, the NAAT alone pathway costed JPY 26,146 (USD 281) less per true positive CDI diagnosed. The total budget impact, and cost per CDI diagnosed was most sensitive to GDH sensitivity in one-way sensitivity analysis, where a lower GDH sensitivity resulted in greater cost savings with the NAAT alone pathway. Findings from this budget impact analysis can guide the adoption of a NAAT alone pathway for CDI diagnosis in Japan.",2.4. Sensitivity Analyses; Institutional Review Board Statement; Author Contributions; 2.2. Clinical and Diagnostic Data Inputs; 3.2. Sensitivity Analyses,"Which section does this sentence belong to: ""Not applicable.""",Institutional Review Board Statement
10219864,Lodise T,"Budget Impact Analysis of REBYOTA™ (Fecal Microbiota, Live-jslm [FMBL]) for Preventing Recurrent Clostridioides difficile Infection in the US",Adv Ther,2023.0,"- INTRODUCTION: Patients with Clostridioides difficile infection (CDI) often experience recurrences (rCDI), which are associated with high morbidity, mortality, and healthcare expenditures. REBYOTA™ (fecal microbiota, live-jslm [FMBL]) is a microbiota-based live biotherapeutic approved for the prevention of rCDI following antibiotic treatment for rCDI. We quantified the budget impact of FMBL during the first 3 years following introduction from a third-party US payer perspective. METHODS: A decision-tree model was used to estimate the budget impact of one-course FMBL by comparing costs under the scenario with FMBL to the scenario without FMBL (standard of care) in patients with one or more (≥ 1) recurrences after a primary episode of CDI and had completed ≥ 1 round of antibiotic treatments. Drug costs, rCDI-related medical costs, and budget impact over 1-3 years were estimated in 2022 US dollars. One-way sensitivity analyses were performed. RESULTS: For an insurance plan with a population size of 1,000,000, 468 patients per year were estimated to have ≥ 1 rCDI. The budget impact of one-course FMBL at $9000/course was cost-saving at an» average of -$0.0039 on a per-member-per-month (PMPM) basis, an average of -$8.30 on a per-treated-member-per-month (PTMPM) basis, and a total of -$139,865 on a plan level assuming 5%, 15%, and 20% of patients receive FMBL over 1-3 years, respectively. The scenario with FMBL entry was associated with higher drug costs (difference at $0.0474 PMPM; $101.26 PTMPM; $1,706,445 total plan) and lower rCDI-related medical costs (difference at -$0.0513 PMPM; -$109.56 PTMPM; -$1,846,309 total plan). The budget impact of FMBL in patients at first rCDI was cost-saving at -$0.0139 PMPM, -$84.78 PTMPM, corresponding to an annual savings of $500,022. CONCLUSIONS: FMBL has a cost-saving budget impact for a US payer, with higher initial drug costs being offset by savings in rCDI-related medical costs. Greater cost saving was found in patients at first recurrence.",Sensitivity Analyses; Discussion; Authorship; Budget Impact Among Patients with ≥ 1 rCDI; Cost Inputs,"Which section does this sentence belong to: ""A few limitations of the model should be noted. Our model considered FMBL vs. SOC only as proxied by the placebo arm of the PUNCH CD3 trial following a course of antibiotic treatment. In clinical practice, incremental antibiotics or other therapeutic options could have been considered and used sooner, which may result in treatment effectiveness rates different from the SOC efficacy rates in the PUNCH CD3 trial (and may also have a subsequent impact on drug costs). Sensitivity analyses by varying efficacy rates of FMBL and SOC allowed us to test the robustness of the model findings. Even with an assumed higher efficacy rate for SOC (i.e., the upper bound of the 95% confidence interval), the budget impact of FMBL is expected to be small (0.0357 PMPM). Further research may consider using real-world efficacy data to confirm the model findings when such data are available. Our model also assumed a three-node decision tree with critical time points at week 8 and month 6 to reflect the clinical trial design and thus data availability from the trial. In practice, physicians could evaluate treatment success or failure at different times and hence deviate the HRU and costs for rCDI from our model estimates. The model was developed from a US third-party payer perspective, and the findings may not be generalizable to specific payers. For example, their patient population (e.g., age distribution) and market shares might differ from the model assumptions. The medical costs considered in this model came from the literature, including the unit prices for medical services. The actual values could differ for a specific payer. For example, WAC prices were used to calculate drug acquisition costs. Such prices may not reflect the actual costs borne by the payer. Future studies should evaluate the budget impact of FMBL among different types of payers. Additionally, the distribution of vancomycin use vs. fidaxomicin use as the subsequent antibiotic treatment was assumed to be constant over 3 years after FMBL introduction, and assumptions on the projected market uptake of FMBL are yet to be tested when more data from the real world become available. Lastly, treatments that are not approved by the FDA or have limited use in real-world practice (e.g., fecal microbiota transplant [FMT], bezlotoxumab) were not considered in our study [""",Discussion
10219864,Lodise T,"Budget Impact Analysis of REBYOTA™ (Fecal Microbiota, Live-jslm [FMBL]) for Preventing Recurrent Clostridioides difficile Infection in the US",Adv Ther,2023.0,"- INTRODUCTION: Patients with Clostridioides difficile infection (CDI) often experience recurrences (rCDI), which are associated with high morbidity, mortality, and healthcare expenditures. REBYOTA™ (fecal microbiota, live-jslm [FMBL]) is a microbiota-based live biotherapeutic approved for the prevention of rCDI following antibiotic treatment for rCDI. We quantified the budget impact of FMBL during the first 3 years following introduction from a third-party US payer perspective. METHODS: A decision-tree model was used to estimate the budget impact of one-course FMBL by comparing costs under the scenario with FMBL to the scenario without FMBL (standard of care) in patients with one or more (≥ 1) recurrences after a primary episode of CDI and had completed ≥ 1 round of antibiotic treatments. Drug costs, rCDI-related medical costs, and budget impact over 1-3 years were estimated in 2022 US dollars. One-way sensitivity analyses were performed. RESULTS: For an insurance plan with a population size of 1,000,000, 468 patients per year were estimated to have ≥ 1 rCDI. The budget impact of one-course FMBL at $9000/course was cost-saving at an» average of -$0.0039 on a per-member-per-month (PMPM) basis, an average of -$8.30 on a per-treated-member-per-month (PTMPM) basis, and a total of -$139,865 on a plan level assuming 5%, 15%, and 20% of patients receive FMBL over 1-3 years, respectively. The scenario with FMBL entry was associated with higher drug costs (difference at $0.0474 PMPM; $101.26 PTMPM; $1,706,445 total plan) and lower rCDI-related medical costs (difference at -$0.0513 PMPM; -$109.56 PTMPM; -$1,846,309 total plan). The budget impact of FMBL in patients at first rCDI was cost-saving at -$0.0139 PMPM, -$84.78 PTMPM, corresponding to an annual savings of $500,022. CONCLUSIONS: FMBL has a cost-saving budget impact for a US payer, with higher initial drug costs being offset by savings in rCDI-related medical costs. Greater cost saving was found in patients at first recurrence.",Model Population; Cost Inputs; Conclusion; Budget Impact Among Patients with ≥ 1 rCDI; Key Summary Points,"Which section does this sentence belong to: ""The base case model considered drug costs for the initial treatment with FMBL and rCDI-related medical costs; subsequent treatment costs were not considered in the base case model (Table""",Cost Inputs
